deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy,resource_usage,deployment_speed,failure_risk
230,Official-Service,1.9.1,PROD,Running,21.53,47.9,248.06,286.77,320.02,0,1,34.715,303.395,24.806
231,Station-Service,1.7.1,PROD,Success,64.54,99.9,304.99,230.07,200.98,2,0,82.22,215.52499999999998,70.499
232,Hit-Service,1.0.2,QA,Failed,86.58,75.03,365.54,55.49,139.77,5,0,80.805,97.63000000000001,136.554
233,Nearly-Service,1.6.6,PROD,Running,37.81,84.94,295.59,153.6,250.12,2,0,61.375,201.86,69.559
234,Year-Service,1.1.3,DEV,Success,93.49,37.93,261.01,281.08,322.99,2,0,65.71,302.03499999999997,66.101
235,Until-Service,1.8.7,QA,Running,78.27,31.59,304.91,274.97,209.2,2,0,54.93,242.085,70.491
236,Of-Service,1.2.3,UAT,Failed,24.11,58.43,156.17,126.24,190.81,0,1,41.269999999999996,158.525,15.616999999999999
237,Myself-Service,1.0.8,UAT,Running,92.44,88.86,335.73,203.08,197.49,4,0,90.65,200.28500000000003,113.57300000000001
238,Great-Service,1.1.1,PROD,Running,47.81,26.8,63.13,227.61,108.93,3,0,37.305,168.27,66.313
239,Suddenly-Service,1.5.4,UAT,Success,52.77,47.98,264.3,252.74,201.38,5,0,50.375,227.06,126.43
240,Run-Service,1.1.2,UAT,Running,78.27,48.13,133.29,291.29,137.82,4,0,63.2,214.555,93.329
241,Model-Service,1.8.6,DEV,Failed,23.54,51.88,75.73,277.54,93.71,4,0,37.71,185.625,87.57300000000001
242,Impact-Service,1.1.0,DEV,Running,70.33,45.43,375.85,182.12,264.18,1,0,57.879999999999995,223.15,57.585
243,Decade-Service,1.4.7,QA,Failed,97.05,83.45,355.1,235.89,121.96,2,0,90.25,178.92499999999998,75.51
244,Hot-Service,1.7.0,DEV,Success,51.6,72.0,83.42,85.88,307.75,2,0,61.8,196.815,48.342
245,Painting-Service,1.8.9,DEV,Running,91.3,37.67,332.6,256.63,145.35,1,0,64.485,200.99,53.260000000000005
246,Reach-Service,1.1.8,UAT,Running,85.92,69.7,301.75,131.72,262.07,2,0,77.81,196.89499999999998,70.175
247,Environment-Service,1.6.4,UAT,Success,49.75,43.1,289.94,105.87,245.02,5,0,46.425,175.445,128.994
248,National-Service,1.7.4,QA,Failed,24.99,48.69,89.93,254.99,296.86,3,0,36.839999999999996,275.925,68.993
249,Professional-Service,1.2.1,QA,Failed,51.89,80.05,261.49,214.95,227.71,5,0,65.97,221.32999999999998,126.149
250,Despite-Service,1.2.9,PROD,Success,66.61,95.71,141.58,178.98,219.51,2,0,81.16,199.245,54.158
251,Decision-Service,1.6.2,DEV,Failed,52.46,35.35,243.8,212.79,218.94,3,0,43.905,215.865,84.38
252,Recently-Service,1.2.0,QA,Success,37.88,45.79,360.28,114.46,316.0,4,0,41.835,215.23,116.02799999999999
253,Over-Service,1.8.3,DEV,Running,48.21,99.57,335.03,293.18,52.05,5,0,73.89,172.615,133.503
254,Spring-Service,1.0.7,DEV,Success,32.63,20.99,37.41,182.57,120.9,2,0,26.810000000000002,151.735,43.741
255,Might-Service,1.1.2,QA,Failed,72.86,59.56,166.92,44.08,175.17,0,1,66.21000000000001,109.625,16.692
256,Person-Service,1.9.4,QA,Running,27.62,39.21,359.66,170.71,87.07,2,0,33.415,128.89,75.96600000000001
257,Hit-Service,1.4.0,PROD,Success,25.73,41.31,40.84,225.75,251.52,0,1,33.52,238.635,4.0840000000000005
258,Carry-Service,1.2.1,QA,Running,65.58,94.89,366.81,58.5,324.68,0,0,80.235,191.59,36.681
259,Condition-Service,1.6.6,PROD,Success,63.37,47.03,217.5,295.54,127.73,5,0,55.2,211.63500000000002,121.75
260,Article-Service,1.8.7,PROD,Failed,34.3,20.52,270.93,244.82,98.07,3,0,27.409999999999997,171.445,87.093
261,Stand-Service,1.4.5,PROD,Failed,21.32,41.57,284.06,238.01,196.36,4,0,31.445,217.185,108.406
262,Machine-Service,1.1.6,PROD,Success,43.24,45.89,260.67,280.63,294.07,3,0,44.565,287.35,86.06700000000001
263,Agency-Service,1.4.0,QA,Failed,31.76,46.54,266.58,204.32,284.29,3,0,39.15,244.305,86.658
264,Job-Service,1.2.8,DEV,Failed,21.85,44.17,362.71,47.64,298.35,4,0,33.010000000000005,172.995,116.271
265,North-Service,1.2.4,DEV,Success,81.25,86.05,327.72,284.12,229.67,1,0,83.65,256.895,52.772000000000006
266,Clear-Service,1.2.0,PROD,Success,74.01,84.92,302.96,224.43,325.42,1,0,79.465,274.925,50.296
267,Tree-Service,1.7.8,UAT,Failed,25.43,84.8,246.04,251.75,264.24,0,1,55.114999999999995,257.995,24.604
268,No-Service,1.7.9,QA,Running,27.67,81.67,317.34,79.12,188.87,4,0,54.67,133.995,111.734
269,Deep-Service,1.2.5,QA,Failed,81.53,37.08,137.57,170.59,255.6,4,0,59.305,213.095,93.757
270,Husband-Service,1.2.1,UAT,Running,55.09,92.37,380.59,114.95,243.0,0,0,73.73,178.975,38.059
271,Right-Service,1.4.0,DEV,Success,89.49,54.79,57.92,286.78,189.72,1,0,72.14,238.25,25.792
272,Week-Service,1.6.8,QA,Running,49.83,66.57,141.5,89.23,109.86,0,1,58.199999999999996,99.545,14.15
273,Direction-Service,1.4.9,UAT,Failed,90.47,75.09,254.28,198.59,56.57,3,0,82.78,127.58,85.428
274,Fund-Service,1.7.9,DEV,Failed,91.72,80.78,199.85,259.93,149.92,5,0,86.25,204.925,119.985
275,Indicate-Service,1.8.7,UAT,Failed,29.89,68.81,349.47,263.07,69.05,2,0,49.35,166.06,74.947
276,Lead-Service,1.7.8,DEV,Success,98.85,36.35,172.3,141.77,205.96,5,0,67.6,173.865,117.23
277,Live-Service,1.6.2,QA,Success,43.8,86.71,251.29,107.25,263.86,0,0,65.255,185.555,25.128999999999998
278,Something-Service,1.2.7,QA,Running,51.03,53.46,62.42,34.37,315.8,2,0,52.245000000000005,175.085,46.242
279,Final-Service,1.5.7,PROD,Failed,79.9,93.94,251.03,30.52,179.49,2,0,86.92,105.00500000000001,65.10300000000001
280,Choose-Service,1.5.4,QA,Running,29.4,56.35,50.91,162.4,307.17,5,0,42.875,234.78500000000003,105.091
281,Argue-Service,1.6.7,QA,Success,80.89,77.52,138.62,150.58,287.9,2,0,79.205,219.24,53.862
282,Myself-Service,1.0.2,QA,Running,55.55,29.79,237.56,111.33,212.73,3,0,42.67,162.03,83.756
283,Writer-Service,1.2.0,UAT,Running,85.34,47.05,375.35,216.69,207.67,5,0,66.195,212.18,137.535
284,Down-Service,1.0.9,PROD,Running,47.07,30.75,396.23,125.32,100.69,5,0,38.91,113.005,139.623
285,View-Service,1.1.8,UAT,Success,87.53,87.62,72.44,153.45,213.96,3,0,87.575,183.70499999999998,67.244
286,Lead-Service,1.8.9,DEV,Failed,62.12,98.2,81.77,137.38,155.46,2,0,80.16,146.42000000000002,48.177
287,Imagine-Service,1.7.5,UAT,Running,84.23,45.19,263.98,209.32,338.73,3,0,64.71000000000001,274.025,86.398
288,Race-Service,1.1.6,UAT,Failed,78.36,92.51,346.86,131.83,332.72,5,0,85.435,232.27500000000003,134.686
289,Any-Service,1.6.0,QA,Success,68.39,86.41,387.36,39.21,142.28,3,0,77.4,90.745,98.736
290,Health-Service,1.8.8,UAT,Running,60.88,50.6,283.96,71.97,193.55,1,0,55.74,132.76,48.396
291,Important-Service,1.4.9,PROD,Failed,64.73,34.4,227.98,73.36,334.09,2,0,49.565,203.725,62.798
292,Especially-Service,1.7.7,UAT,Running,25.67,94.61,248.26,205.98,156.4,0,0,60.14,181.19,24.826
293,Statement-Service,1.5.9,PROD,Running,75.04,95.65,175.46,163.47,56.08,2,0,85.345,109.775,57.546
294,Trade-Service,1.5.4,DEV,Running,36.97,29.59,322.87,72.91,281.95,5,0,33.28,177.43,132.287
295,State-Service,1.1.6,QA,Running,50.15,27.26,359.71,169.91,332.98,5,0,38.705,251.445,135.971
296,Very-Service,1.0.2,QA,Success,62.75,64.7,343.12,232.39,65.22,5,0,63.725,148.805,134.312
297,Since-Service,1.1.3,UAT,Running,27.6,36.94,235.84,60.77,296.24,4,0,32.269999999999996,178.505,103.584
298,Bad-Service,1.8.3,DEV,Running,84.95,93.27,342.32,150.86,191.0,1,0,89.11,170.93,54.232
299,Meet-Service,1.8.5,QA,Failed,98.08,96.84,184.93,100.83,97.79,5,0,97.46000000000001,99.31,118.493
300,Left-Service,1.9.8,DEV,Success,45.9,84.76,351.09,30.82,151.71,1,0,65.33,91.265,55.108999999999995
301,Interesting-Service,1.3.6,DEV,Running,23.82,99.19,263.78,231.41,248.23,0,0,61.504999999999995,239.82,26.377999999999997
302,Person-Service,1.8.1,DEV,Running,92.62,70.15,70.41,192.43,242.31,1,0,81.385,217.37,27.041
303,Act-Service,1.8.3,QA,Failed,34.03,39.53,369.09,113.86,50.81,1,0,36.78,82.33500000000001,56.909
304,Guess-Service,1.3.0,PROD,Running,27.98,55.68,126.88,187.42,268.45,5,0,41.83,227.935,112.688
305,Rock-Service,1.4.6,PROD,Success,27.01,45.65,123.33,115.08,235.15,4,0,36.33,175.115,92.333
306,Simple-Service,1.0.9,QA,Failed,49.3,90.36,330.97,79.98,61.07,1,0,69.83,70.525,53.097
307,Where-Service,1.3.6,PROD,Failed,64.89,90.04,327.84,212.01,250.03,4,0,77.465,231.01999999999998,112.78399999999999
308,Beat-Service,1.0.0,DEV,Failed,23.22,48.47,341.64,206.41,270.05,1,0,35.845,238.23000000000002,54.164
309,Special-Service,1.4.5,PROD,Success,28.13,86.06,372.98,253.47,345.77,1,0,57.095,299.62,57.298
310,Such-Service,1.7.3,DEV,Failed,62.65,57.29,369.71,50.98,120.17,4,0,59.97,85.575,116.971
311,Edge-Service,1.8.7,QA,Running,52.25,90.65,149.85,277.21,271.36,0,0,71.45,274.28499999999997,14.985
312,Southern-Service,1.1.6,QA,Failed,26.82,91.14,106.88,216.33,198.22,3,0,58.980000000000004,207.275,70.688
313,Yet-Service,1.5.3,QA,Running,21.2,96.95,160.49,167.03,181.98,5,0,59.075,174.505,116.049
314,Through-Service,1.8.1,DEV,Failed,96.06,64.49,257.13,199.51,307.59,1,0,80.275,253.54999999999998,45.713
315,Wish-Service,1.8.8,QA,Success,63.95,32.07,118.47,61.54,120.83,2,0,48.010000000000005,91.185,51.847
316,Particular-Service,1.7.7,DEV,Failed,34.29,20.02,20.25,175.79,301.18,4,0,27.155,238.485,82.025
317,Enter-Service,1.0.6,UAT,Success,94.42,79.34,180.93,105.9,293.76,0,0,86.88,199.82999999999998,18.093
318,Record-Service,1.6.7,UAT,Success,20.51,35.09,97.78,54.8,113.48,0,1,27.800000000000004,84.14,9.778
319,Alone-Service,1.6.1,DEV,Success,90.75,45.05,329.52,109.52,146.75,0,0,67.9,128.135,32.952
320,Still-Service,1.2.1,PROD,Running,26.19,69.56,280.33,85.61,303.5,3,0,47.875,194.555,88.033
321,Often-Service,1.7.4,PROD,Success,62.53,83.86,99.92,136.19,267.86,1,0,73.195,202.025,29.992
322,We-Service,1.6.2,DEV,Running,89.28,62.06,184.13,233.01,321.57,0,0,75.67,277.28999999999996,18.413
323,Surface-Service,1.1.9,QA,Failed,84.27,54.28,303.58,120.38,128.35,1,0,69.275,124.365,50.358
324,Western-Service,1.3.1,QA,Running,71.07,94.98,280.01,175.73,284.18,5,0,83.025,229.95499999999998,128.001
325,Base-Service,1.5.4,PROD,Failed,67.06,67.48,338.17,124.6,272.93,3,0,67.27000000000001,198.765,93.81700000000001
326,Friend-Service,1.1.3,PROD,Failed,58.06,58.15,380.54,217.45,87.85,4,0,58.105000000000004,152.64999999999998,118.054
327,Direction-Service,1.9.2,DEV,Running,80.17,83.7,343.9,281.82,228.76,4,0,81.935,255.29,114.39
328,Stuff-Service,1.5.3,DEV,Success,87.31,93.84,115.23,170.67,128.65,2,0,90.575,149.66,51.522999999999996
329,Crime-Service,1.3.2,PROD,Success,85.99,91.34,119.36,57.94,327.47,0,0,88.66499999999999,192.705,11.936
330,Food-Service,1.3.6,DEV,Failed,99.33,64.69,60.31,89.71,115.75,3,0,82.00999999999999,102.72999999999999,66.031
331,Painting-Service,1.0.9,DEV,Failed,94.2,55.23,344.51,288.19,105.2,0,0,74.715,196.695,34.451
332,They-Service,1.3.6,UAT,Running,79.04,63.83,341.31,125.0,198.87,5,0,71.435,161.935,134.131
333,Here-Service,1.1.4,DEV,Failed,35.91,62.6,241.68,63.47,198.23,3,0,49.254999999999995,130.85,84.168
334,Sort-Service,1.4.3,QA,Failed,62.05,27.08,61.51,172.27,330.59,4,0,44.565,251.43,86.151
335,Purpose-Service,1.0.2,DEV,Success,85.71,52.63,46.6,280.16,213.46,2,0,69.17,246.81,44.66
336,Medical-Service,1.7.8,UAT,Failed,39.7,99.84,166.41,89.85,163.52,5,0,69.77000000000001,126.685,116.64099999999999
337,Economy-Service,1.6.2,QA,Failed,52.91,81.05,200.12,264.49,267.69,3,0,66.97999999999999,266.09000000000003,80.012
338,Case-Service,1.3.2,QA,Failed,58.58,70.8,251.93,36.51,222.36,5,0,64.69,129.435,125.193
339,Girl-Service,1.3.9,DEV,Failed,84.49,42.45,319.05,115.0,225.53,1,0,63.47,170.265,51.905
340,Have-Service,1.5.6,QA,Failed,75.11,48.33,221.86,172.19,74.02,1,0,61.72,123.10499999999999,42.186
341,Computer-Service,1.3.2,DEV,Running,26.02,57.1,165.32,208.79,113.28,3,0,41.56,161.035,76.532
342,Why-Service,1.3.8,UAT,Running,85.42,48.94,251.3,63.1,184.82,4,0,67.18,123.96,105.13
343,Last-Service,1.0.3,PROD,Running,96.27,49.11,211.45,68.75,272.07,1,0,72.69,170.41,41.144999999999996
344,Win-Service,1.0.3,DEV,Failed,59.02,94.31,360.28,135.26,338.68,1,0,76.665,236.97,56.028
345,Budget-Service,1.3.4,PROD,Success,99.56,29.77,350.08,122.53,238.19,1,0,64.665,180.36,55.007999999999996
346,Section-Service,1.1.1,QA,Failed,46.27,74.94,178.81,104.38,282.89,5,0,60.605000000000004,193.635,117.881
347,Amount-Service,1.1.5,PROD,Success,81.0,59.92,65.6,219.71,150.67,5,0,70.46000000000001,185.19,106.56
348,Fear-Service,1.8.2,QA,Failed,65.39,73.34,145.86,36.1,329.02,2,0,69.36500000000001,182.56,54.586
349,Friend-Service,1.6.1,UAT,Failed,72.71,87.19,164.05,97.89,162.19,5,0,79.94999999999999,130.04,116.405
350,Memory-Service,1.3.2,QA,Running,60.39,53.38,135.04,196.3,198.94,4,0,56.885000000000005,197.62,93.504
351,Subject-Service,1.3.5,PROD,Failed,38.58,28.3,134.3,65.29,78.31,3,0,33.44,71.80000000000001,73.43
352,Almost-Service,1.7.1,PROD,Running,87.54,29.39,353.92,54.48,268.87,1,0,58.465,161.675,55.392
353,Economic-Service,1.7.7,UAT,Failed,65.5,32.16,35.42,123.21,257.81,4,0,48.83,190.51,83.542
354,Turn-Service,1.6.9,QA,Success,39.25,62.5,275.73,85.8,133.22,5,0,50.875,109.50999999999999,127.57300000000001
355,Measure-Service,1.9.9,UAT,Success,40.9,79.64,105.72,125.68,248.08,0,1,60.269999999999996,186.88,10.572
356,Administration-Service,1.4.8,QA,Running,67.33,93.37,230.91,196.0,209.61,1,0,80.35,202.805,43.091
357,Continue-Service,1.8.7,QA,Failed,67.59,70.28,183.71,41.53,248.81,3,0,68.935,145.17000000000002,78.37100000000001
358,Project-Service,1.3.1,PROD,Success,96.05,48.43,267.52,276.16,280.97,0,0,72.24,278.56500000000005,26.752
359,Measure-Service,1.1.5,PROD,Running,76.54,74.83,120.49,273.16,282.03,5,0,75.685,277.595,112.049
360,Floor-Service,1.2.0,QA,Failed,36.48,79.88,132.8,76.11,223.17,0,1,58.17999999999999,149.64,13.280000000000001
361,Training-Service,1.2.5,PROD,Failed,99.05,88.95,312.4,294.53,166.25,1,0,94.0,230.39,51.239999999999995
362,Day-Service,1.4.9,PROD,Success,75.47,37.48,85.72,94.36,328.6,4,0,56.474999999999994,211.48000000000002,88.572
363,Expect-Service,1.9.2,PROD,Running,32.16,38.96,96.34,289.53,322.02,3,0,35.56,305.775,69.634
364,News-Service,1.4.4,UAT,Failed,48.53,56.31,212.92,263.76,301.1,1,0,52.42,282.43,41.292
365,Finish-Service,1.5.1,QA,Failed,23.12,56.8,88.08,166.44,98.17,5,0,39.96,132.305,108.80799999999999
366,Their-Service,1.1.1,QA,Failed,21.54,81.52,61.08,225.14,266.01,0,1,51.53,245.575,6.108
367,Instead-Service,1.2.2,PROD,Failed,95.21,51.96,252.95,39.45,166.66,5,0,73.585,103.055,125.295
368,Bring-Service,1.6.2,QA,Failed,72.48,69.85,149.54,190.26,171.49,3,0,71.16499999999999,180.875,74.954
369,Bed-Service,1.1.1,DEV,Failed,98.11,64.05,363.14,268.63,290.03,3,0,81.08,279.33,96.314
370,Activity-Service,1.1.9,UAT,Running,52.91,27.81,372.79,224.53,86.5,0,0,40.36,155.515,37.279
371,Eight-Service,1.5.1,DEV,Success,96.27,74.63,274.83,37.59,144.3,0,0,85.44999999999999,90.94500000000001,27.482999999999997
372,Mean-Service,1.0.2,QA,Running,67.69,54.78,178.62,175.42,121.02,1,0,61.235,148.22,37.862
373,Seat-Service,1.6.7,QA,Failed,49.07,29.27,383.55,299.46,44.43,2,0,39.17,171.945,78.355
374,Agree-Service,1.0.1,UAT,Running,57.68,93.78,157.33,226.32,40.69,3,0,75.73,133.505,75.733
375,Interest-Service,1.4.0,UAT,Failed,28.55,41.55,290.31,67.36,223.53,3,0,35.05,145.445,89.031
376,Product-Service,1.7.9,QA,Running,31.05,37.24,164.25,127.39,216.81,5,0,34.145,172.1,116.425
377,Street-Service,1.5.3,UAT,Failed,37.29,34.46,306.61,129.32,60.77,1,0,35.875,95.045,50.661
378,Bit-Service,1.4.8,DEV,Failed,34.6,88.14,99.55,109.81,121.12,1,0,61.370000000000005,115.465,29.955
379,Far-Service,1.4.8,QA,Success,68.5,48.44,239.65,260.04,115.95,5,0,58.47,187.995,123.965
380,Exist-Service,1.3.7,DEV,Failed,33.33,64.57,132.89,65.86,117.18,4,0,48.949999999999996,91.52000000000001,93.289
381,Area-Service,1.4.6,DEV,Running,51.05,31.97,207.79,266.64,74.6,5,0,41.51,170.62,120.779
382,State-Service,1.4.7,DEV,Running,28.08,35.22,267.53,253.25,146.22,5,0,31.65,199.735,126.753
383,Brother-Service,1.0.8,DEV,Success,48.77,63.47,317.6,190.85,102.36,4,0,56.120000000000005,146.605,111.76
384,Security-Service,1.0.3,DEV,Failed,28.83,91.48,358.92,177.53,192.78,5,0,60.155,185.155,135.892
385,Any-Service,1.5.9,UAT,Running,55.58,24.99,62.46,86.9,240.89,4,0,40.285,163.89499999999998,86.246
386,Try-Service,1.4.7,QA,Success,24.28,50.87,203.74,96.37,169.99,2,0,37.575,133.18,60.374
387,Together-Service,1.1.3,DEV,Failed,60.53,69.8,259.29,260.93,206.82,4,0,65.16499999999999,233.875,105.929
388,Two-Service,1.8.0,PROD,Success,86.48,21.43,328.88,48.12,225.1,5,0,53.955,136.60999999999999,132.888
389,More-Service,1.9.3,PROD,Failed,34.66,35.1,69.67,109.13,237.64,1,0,34.879999999999995,173.385,26.967
390,Around-Service,1.7.3,UAT,Success,86.35,58.14,307.05,225.9,211.64,3,0,72.245,218.76999999999998,90.705
391,True-Service,1.7.2,PROD,Failed,50.39,32.92,397.94,146.03,53.57,2,0,41.655,99.8,79.794
392,Fire-Service,1.0.9,PROD,Success,35.11,77.56,205.64,100.72,127.36,3,0,56.335,114.03999999999999,80.564
393,Else-Service,1.6.7,DEV,Running,92.08,46.48,294.45,36.1,197.22,0,0,69.28,116.66,29.445
394,Skin-Service,1.8.4,PROD,Running,37.75,84.39,275.67,70.76,180.66,3,0,61.07,125.71000000000001,87.56700000000001
395,Send-Service,1.2.7,DEV,Success,51.21,30.29,395.66,125.42,119.26,3,0,40.75,122.34,99.566
396,Push-Service,1.1.8,UAT,Running,99.32,93.08,55.24,285.6,250.5,3,0,96.19999999999999,268.05,65.524
397,Remember-Service,1.7.0,QA,Success,43.69,29.35,143.88,235.47,251.95,4,0,36.519999999999996,243.70999999999998,94.388
398,Late-Service,1.5.7,DEV,Success,42.25,25.3,170.33,159.36,337.75,5,0,33.775,248.555,117.033
399,Many-Service,1.3.6,QA,Failed,46.29,36.85,248.88,135.6,167.46,1,0,41.57,151.53,44.888
400,Buy-Service,1.9.1,QA,Running,48.12,42.21,368.49,148.96,283.68,1,0,45.165,216.32,56.849000000000004
401,Like-Service,1.7.7,UAT,Failed,52.89,51.07,115.93,122.35,168.34,0,1,51.980000000000004,145.345,11.593
402,Measure-Service,1.7.0,UAT,Success,20.68,53.17,184.69,278.52,48.89,5,0,36.925,163.70499999999998,118.469
403,Democrat-Service,1.7.5,UAT,Failed,56.99,96.25,302.02,181.21,102.74,1,0,76.62,141.975,50.202
404,Strategy-Service,1.0.9,UAT,Success,46.14,26.98,391.92,147.64,86.07,5,0,36.56,116.85499999999999,139.192
405,Successful-Service,1.9.8,DEV,Success,25.04,58.49,21.7,178.14,290.95,3,0,41.765,234.545,62.17
406,Have-Service,1.8.6,DEV,Failed,37.77,54.42,186.8,87.01,214.7,5,0,46.095,150.855,118.68
407,However-Service,1.3.8,QA,Failed,54.15,68.77,333.58,52.39,193.92,0,0,61.459999999999994,123.155,33.358
408,Response-Service,1.6.9,PROD,Success,48.4,58.36,46.37,287.86,337.95,2,0,53.379999999999995,312.905,44.637
409,Smile-Service,1.0.0,UAT,Running,33.58,68.05,64.98,145.47,204.12,2,0,50.815,174.79500000000002,46.498
410,Human-Service,1.9.0,UAT,Success,70.7,58.81,162.93,93.21,138.55,1,0,64.755,115.88,36.293
411,Six-Service,1.8.6,PROD,Failed,66.64,97.29,212.07,179.11,202.58,3,0,81.965,190.84500000000003,81.207
412,Man-Service,1.0.3,DEV,Running,50.44,38.97,69.24,33.84,205.77,2,0,44.705,119.805,46.924
413,Measure-Service,1.5.9,UAT,Success,84.4,91.17,129.84,172.75,311.01,2,0,87.785,241.88,52.984
414,Rich-Service,1.9.5,DEV,Success,76.51,87.7,397.59,33.47,342.47,2,0,82.105,187.97000000000003,79.759
415,Note-Service,1.8.1,DEV,Running,65.54,35.32,281.0,152.94,226.33,0,0,50.43000000000001,189.635,28.1
416,Pay-Service,1.7.8,DEV,Running,99.85,89.54,45.75,150.04,148.22,1,0,94.695,149.13,24.575
417,Become-Service,1.9.9,PROD,Running,76.33,92.56,275.61,162.42,122.03,3,0,84.445,142.225,87.561
418,Economy-Service,1.1.1,QA,Failed,93.22,27.45,153.87,161.69,325.39,5,0,60.335,243.54,115.387
419,Seven-Service,1.0.0,UAT,Failed,30.87,87.69,319.71,165.81,314.88,3,0,59.28,240.345,91.971
420,Clearly-Service,1.0.0,UAT,Running,92.78,56.54,209.06,295.33,250.39,5,0,74.66,272.86,120.906
421,Sense-Service,1.4.8,PROD,Running,69.23,67.31,111.3,263.28,53.34,2,0,68.27000000000001,158.31,51.129999999999995
422,Last-Service,1.9.1,QA,Success,81.35,92.3,271.56,39.29,68.69,1,0,86.82499999999999,53.989999999999995,47.156
423,Lose-Service,1.1.2,DEV,Running,75.25,78.84,129.99,156.68,78.43,4,0,77.045,117.555,92.999
424,Mrs-Service,1.0.0,PROD,Success,76.07,21.74,127.97,250.36,215.85,1,0,48.904999999999994,233.10500000000002,32.797
425,Wide-Service,1.0.6,QA,Failed,93.8,27.09,43.74,112.21,183.93,1,0,60.445,148.07,24.374000000000002
426,About-Service,1.4.1,PROD,Failed,97.07,64.34,277.13,269.51,148.02,4,0,80.705,208.765,107.713
427,Difference-Service,1.5.4,QA,Running,24.22,68.47,54.78,208.22,275.73,3,0,46.345,241.97500000000002,65.478
428,Discuss-Service,1.5.2,UAT,Failed,99.68,25.93,373.4,193.59,274.22,4,0,62.80500000000001,233.90500000000003,117.34
429,State-Service,1.2.8,DEV,Running,69.52,36.01,32.57,143.8,297.48,1,0,52.765,220.64000000000001,23.257
430,Start-Service,1.2.1,PROD,Success,28.89,55.2,235.81,97.01,133.82,5,0,42.045,115.41499999999999,123.581
431,Tell-Service,1.2.8,UAT,Failed,49.96,45.59,221.81,186.27,97.33,0,1,47.775000000000006,141.8,22.181
432,Write-Service,1.2.5,QA,Running,22.27,38.65,56.96,55.81,107.05,0,1,30.46,81.43,5.696
433,Meeting-Service,1.2.5,DEV,Success,97.97,63.92,319.99,195.28,188.64,5,0,80.945,191.95999999999998,131.999
434,Gas-Service,1.6.7,PROD,Running,51.03,79.96,162.69,216.78,331.08,1,0,65.495,273.93,36.269
435,Ahead-Service,1.4.9,DEV,Running,42.85,60.7,290.2,150.64,256.61,0,0,51.775000000000006,203.625,29.02
436,Someone-Service,1.5.0,QA,Running,20.32,22.55,306.05,46.0,347.03,2,0,21.435000000000002,196.515,70.605
437,Standard-Service,1.5.1,UAT,Success,70.89,82.83,129.9,217.57,333.7,4,0,76.86,275.635,92.99
438,Reflect-Service,1.9.1,UAT,Running,47.06,90.31,44.5,73.73,106.91,5,0,68.685,90.32,104.45
439,Fine-Service,1.2.7,DEV,Running,71.92,39.8,306.51,284.89,110.13,5,0,55.86,197.51,130.651
440,Enter-Service,1.0.5,QA,Success,65.07,62.64,324.52,238.53,186.15,4,0,63.855,212.34,112.452
441,Project-Service,1.4.9,DEV,Running,23.4,75.2,285.44,290.11,133.59,1,0,49.3,211.85000000000002,48.544
442,Two-Service,1.2.3,QA,Success,56.74,43.62,247.69,293.36,333.1,0,1,50.18,313.23,24.769
443,Pass-Service,1.4.2,PROD,Running,62.44,64.07,263.16,40.91,114.69,2,0,63.254999999999995,77.8,66.316
444,Movie-Service,1.8.2,QA,Success,51.28,48.69,299.94,265.27,110.93,5,0,49.985,188.1,129.994
445,Red-Service,1.6.6,UAT,Running,67.65,72.41,33.16,57.99,53.7,1,0,70.03,55.845,23.316
446,Also-Service,1.4.7,QA,Failed,85.81,46.83,316.56,278.48,254.66,2,0,66.32,266.57,71.656
447,Citizen-Service,1.5.3,QA,Running,84.74,25.47,366.79,287.11,209.32,4,0,55.105,248.215,116.679
