deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy
305,Rock-Service,1.4.6,PROD,Success,27.01,45.65,123.33,115.08,235.15,4,0
306,Simple-Service,1.0.9,QA,Failed,49.3,90.36,330.97,79.98,61.07,1,0
307,Where-Service,1.3.6,PROD,Failed,64.89,90.04,327.84,212.01,250.03,4,0
308,Beat-Service,1.0.0,DEV,Failed,23.22,48.47,341.64,206.41,270.05,1,0
309,Special-Service,1.4.5,PROD,Success,28.13,86.06,372.98,253.47,345.77,1,0
310,Such-Service,1.7.3,DEV,Failed,62.65,57.29,369.71,50.98,120.17,4,0
311,Edge-Service,1.8.7,QA,Running,52.25,90.65,149.85,277.21,271.36,0,0
312,Southern-Service,1.1.6,QA,Failed,26.82,91.14,106.88,216.33,198.22,3,0
313,Yet-Service,1.5.3,QA,Running,21.2,96.95,160.49,167.03,181.98,5,0
314,Through-Service,1.8.1,DEV,Failed,96.06,64.49,257.13,199.51,307.59,1,0
315,Wish-Service,1.8.8,QA,Success,63.95,32.07,118.47,61.54,120.83,2,0
316,Particular-Service,1.7.7,DEV,Failed,34.29,20.02,20.25,175.79,301.18,4,0
317,Enter-Service,1.0.6,UAT,Success,94.42,79.34,180.93,105.9,293.76,0,0
318,Record-Service,1.6.7,UAT,Success,20.51,35.09,97.78,54.8,113.48,0,1
319,Alone-Service,1.6.1,DEV,Success,90.75,45.05,329.52,109.52,146.75,0,0
320,Still-Service,1.2.1,PROD,Running,26.19,69.56,280.33,85.61,303.5,3,0
321,Often-Service,1.7.4,PROD,Success,62.53,83.86,99.92,136.19,267.86,1,0
322,We-Service,1.6.2,DEV,Running,89.28,62.06,184.13,233.01,321.57,0,0
323,Surface-Service,1.1.9,QA,Failed,84.27,54.28,303.58,120.38,128.35,1,0
324,Western-Service,1.3.1,QA,Running,71.07,94.98,280.01,175.73,284.18,5,0
325,Base-Service,1.5.4,PROD,Failed,67.06,67.48,338.17,124.6,272.93,3,0
326,Friend-Service,1.1.3,PROD,Failed,58.06,58.15,380.54,217.45,87.85,4,0
327,Direction-Service,1.9.2,DEV,Running,80.17,83.7,343.9,281.82,228.76,4,0
328,Stuff-Service,1.5.3,DEV,Success,87.31,93.84,115.23,170.67,128.65,2,0
329,Crime-Service,1.3.2,PROD,Success,85.99,91.34,119.36,57.94,327.47,0,0
330,Food-Service,1.3.6,DEV,Failed,99.33,64.69,60.31,89.71,115.75,3,0
331,Painting-Service,1.0.9,DEV,Failed,94.2,55.23,344.51,288.19,105.2,0,0
332,They-Service,1.3.6,UAT,Running,79.04,63.83,341.31,125.0,198.87,5,0
333,Here-Service,1.1.4,DEV,Failed,35.91,62.6,241.68,63.47,198.23,3,0
334,Sort-Service,1.4.3,QA,Failed,62.05,27.08,61.51,172.27,330.59,4,0
335,Purpose-Service,1.0.2,DEV,Success,85.71,52.63,46.6,280.16,213.46,2,0
336,Medical-Service,1.7.8,UAT,Failed,39.7,99.84,166.41,89.85,163.52,5,0
337,Economy-Service,1.6.2,QA,Failed,52.91,81.05,200.12,264.49,267.69,3,0
338,Case-Service,1.3.2,QA,Failed,58.58,70.8,251.93,36.51,222.36,5,0
339,Girl-Service,1.3.9,DEV,Failed,84.49,42.45,319.05,115.0,225.53,1,0
340,Have-Service,1.5.6,QA,Failed,75.11,48.33,221.86,172.19,74.02,1,0
341,Computer-Service,1.3.2,DEV,Running,26.02,57.1,165.32,208.79,113.28,3,0
342,Why-Service,1.3.8,UAT,Running,85.42,48.94,251.3,63.1,184.82,4,0
343,Last-Service,1.0.3,PROD,Running,96.27,49.11,211.45,68.75,272.07,1,0
344,Win-Service,1.0.3,DEV,Failed,59.02,94.31,360.28,135.26,338.68,1,0
345,Budget-Service,1.3.4,PROD,Success,99.56,29.77,350.08,122.53,238.19,1,0
346,Section-Service,1.1.1,QA,Failed,46.27,74.94,178.81,104.38,282.89,5,0
347,Amount-Service,1.1.5,PROD,Success,81.0,59.92,65.6,219.71,150.67,5,0
348,Fear-Service,1.8.2,QA,Failed,65.39,73.34,145.86,36.1,329.02,2,0
349,Friend-Service,1.6.1,UAT,Failed,72.71,87.19,164.05,97.89,162.19,5,0
350,Memory-Service,1.3.2,QA,Running,60.39,53.38,135.04,196.3,198.94,4,0
351,Subject-Service,1.3.5,PROD,Failed,38.58,28.3,134.3,65.29,78.31,3,0
352,Almost-Service,1.7.1,PROD,Running,87.54,29.39,353.92,54.48,268.87,1,0
353,Economic-Service,1.7.7,UAT,Failed,65.5,32.16,35.42,123.21,257.81,4,0
354,Turn-Service,1.6.9,QA,Success,39.25,62.5,275.73,85.8,133.22,5,0
355,Measure-Service,1.9.9,UAT,Success,40.9,79.64,105.72,125.68,248.08,0,1
356,Administration-Service,1.4.8,QA,Running,67.33,93.37,230.91,196.0,209.61,1,0
357,Continue-Service,1.8.7,QA,Failed,67.59,70.28,183.71,41.53,248.81,3,0
358,Project-Service,1.3.1,PROD,Success,96.05,48.43,267.52,276.16,280.97,0,0
359,Measure-Service,1.1.5,PROD,Running,76.54,74.83,120.49,273.16,282.03,5,0
360,Floor-Service,1.2.0,QA,Failed,36.48,79.88,132.8,76.11,223.17,0,1
361,Training-Service,1.2.5,PROD,Failed,99.05,88.95,312.4,294.53,166.25,1,0
362,Day-Service,1.4.9,PROD,Success,75.47,37.48,85.72,94.36,328.6,4,0
363,Expect-Service,1.9.2,PROD,Running,32.16,38.96,96.34,289.53,322.02,3,0
364,News-Service,1.4.4,UAT,Failed,48.53,56.31,212.92,263.76,301.1,1,0
365,Finish-Service,1.5.1,QA,Failed,23.12,56.8,88.08,166.44,98.17,5,0
366,Their-Service,1.1.1,QA,Failed,21.54,81.52,61.08,225.14,266.01,0,1
367,Instead-Service,1.2.2,PROD,Failed,95.21,51.96,252.95,39.45,166.66,5,0
368,Bring-Service,1.6.2,QA,Failed,72.48,69.85,149.54,190.26,171.49,3,0
369,Bed-Service,1.1.1,DEV,Failed,98.11,64.05,363.14,268.63,290.03,3,0
370,Activity-Service,1.1.9,UAT,Running,52.91,27.81,372.79,224.53,86.5,0,0
371,Eight-Service,1.5.1,DEV,Success,96.27,74.63,274.83,37.59,144.3,0,0
372,Mean-Service,1.0.2,QA,Running,67.69,54.78,178.62,175.42,121.02,1,0
373,Seat-Service,1.6.7,QA,Failed,49.07,29.27,383.55,299.46,44.43,2,0
374,Agree-Service,1.0.1,UAT,Running,57.68,93.78,157.33,226.32,40.69,3,0
375,Interest-Service,1.4.0,UAT,Failed,28.55,41.55,290.31,67.36,223.53,3,0
376,Product-Service,1.7.9,QA,Running,31.05,37.24,164.25,127.39,216.81,5,0
377,Street-Service,1.5.3,UAT,Failed,37.29,34.46,306.61,129.32,60.77,1,0
378,Bit-Service,1.4.8,DEV,Failed,34.6,88.14,99.55,109.81,121.12,1,0
379,Far-Service,1.4.8,QA,Success,68.5,48.44,239.65,260.04,115.95,5,0
380,Exist-Service,1.3.7,DEV,Failed,33.33,64.57,132.89,65.86,117.18,4,0
381,Area-Service,1.4.6,DEV,Running,51.05,31.97,207.79,266.64,74.6,5,0
382,State-Service,1.4.7,DEV,Running,28.08,35.22,267.53,253.25,146.22,5,0
383,Brother-Service,1.0.8,DEV,Success,48.77,63.47,317.6,190.85,102.36,4,0
384,Security-Service,1.0.3,DEV,Failed,28.83,91.48,358.92,177.53,192.78,5,0
385,Any-Service,1.5.9,UAT,Running,55.58,24.99,62.46,86.9,240.89,4,0
386,Try-Service,1.4.7,QA,Success,24.28,50.87,203.74,96.37,169.99,2,0
387,Together-Service,1.1.3,DEV,Failed,60.53,69.8,259.29,260.93,206.82,4,0
388,Two-Service,1.8.0,PROD,Success,86.48,21.43,328.88,48.12,225.1,5,0
389,More-Service,1.9.3,PROD,Failed,34.66,35.1,69.67,109.13,237.64,1,0
390,Around-Service,1.7.3,UAT,Success,86.35,58.14,307.05,225.9,211.64,3,0
391,True-Service,1.7.2,PROD,Failed,50.39,32.92,397.94,146.03,53.57,2,0
392,Fire-Service,1.0.9,PROD,Success,35.11,77.56,205.64,100.72,127.36,3,0
393,Else-Service,1.6.7,DEV,Running,92.08,46.48,294.45,36.1,197.22,0,0
394,Skin-Service,1.8.4,PROD,Running,37.75,84.39,275.67,70.76,180.66,3,0
395,Send-Service,1.2.7,DEV,Success,51.21,30.29,395.66,125.42,119.26,3,0
396,Push-Service,1.1.8,UAT,Running,99.32,93.08,55.24,285.6,250.5,3,0
397,Remember-Service,1.7.0,QA,Success,43.69,29.35,143.88,235.47,251.95,4,0
398,Late-Service,1.5.7,DEV,Success,42.25,25.3,170.33,159.36,337.75,5,0
399,Many-Service,1.3.6,QA,Failed,46.29,36.85,248.88,135.6,167.46,1,0
400,Buy-Service,1.9.1,QA,Running,48.12,42.21,368.49,148.96,283.68,1,0
401,Like-Service,1.7.7,UAT,Failed,52.89,51.07,115.93,122.35,168.34,0,1
402,Measure-Service,1.7.0,UAT,Success,20.68,53.17,184.69,278.52,48.89,5,0
403,Democrat-Service,1.7.5,UAT,Failed,56.99,96.25,302.02,181.21,102.74,1,0
404,Strategy-Service,1.0.9,UAT,Success,46.14,26.98,391.92,147.64,86.07,5,0
405,Successful-Service,1.9.8,DEV,Success,25.04,58.49,21.7,178.14,290.95,3,0
406,Have-Service,1.8.6,DEV,Failed,37.77,54.42,186.8,87.01,214.7,5,0
407,However-Service,1.3.8,QA,Failed,54.15,68.77,333.58,52.39,193.92,0,0
408,Response-Service,1.6.9,PROD,Success,48.4,58.36,46.37,287.86,337.95,2,0
409,Smile-Service,1.0.0,UAT,Running,33.58,68.05,64.98,145.47,204.12,2,0
410,Human-Service,1.9.0,UAT,Success,70.7,58.81,162.93,93.21,138.55,1,0
411,Six-Service,1.8.6,PROD,Failed,66.64,97.29,212.07,179.11,202.58,3,0
412,Man-Service,1.0.3,DEV,Running,50.44,38.97,69.24,33.84,205.77,2,0
413,Measure-Service,1.5.9,UAT,Success,84.4,91.17,129.84,172.75,311.01,2,0
414,Rich-Service,1.9.5,DEV,Success,76.51,87.7,397.59,33.47,342.47,2,0
415,Note-Service,1.8.1,DEV,Running,65.54,35.32,281.0,152.94,226.33,0,0
416,Pay-Service,1.7.8,DEV,Running,99.85,89.54,45.75,150.04,148.22,1,0
417,Become-Service,1.9.9,PROD,Running,76.33,92.56,275.61,162.42,122.03,3,0
418,Economy-Service,1.1.1,QA,Failed,93.22,27.45,153.87,161.69,325.39,5,0
419,Seven-Service,1.0.0,UAT,Failed,30.87,87.69,319.71,165.81,314.88,3,0
420,Clearly-Service,1.0.0,UAT,Running,92.78,56.54,209.06,295.33,250.39,5,0
421,Sense-Service,1.4.8,PROD,Running,69.23,67.31,111.3,263.28,53.34,2,0
422,Last-Service,1.9.1,QA,Success,81.35,92.3,271.56,39.29,68.69,1,0
423,Lose-Service,1.1.2,DEV,Running,75.25,78.84,129.99,156.68,78.43,4,0
424,Mrs-Service,1.0.0,PROD,Success,76.07,21.74,127.97,250.36,215.85,1,0
425,Wide-Service,1.0.6,QA,Failed,93.8,27.09,43.74,112.21,183.93,1,0
426,About-Service,1.4.1,PROD,Failed,97.07,64.34,277.13,269.51,148.02,4,0
427,Difference-Service,1.5.4,QA,Running,24.22,68.47,54.78,208.22,275.73,3,0
428,Discuss-Service,1.5.2,UAT,Failed,99.68,25.93,373.4,193.59,274.22,4,0
429,State-Service,1.2.8,DEV,Running,69.52,36.01,32.57,143.8,297.48,1,0
430,Start-Service,1.2.1,PROD,Success,28.89,55.2,235.81,97.01,133.82,5,0
431,Tell-Service,1.2.8,UAT,Failed,49.96,45.59,221.81,186.27,97.33,0,1
432,Write-Service,1.2.5,QA,Running,22.27,38.65,56.96,55.81,107.05,0,1
433,Meeting-Service,1.2.5,DEV,Success,97.97,63.92,319.99,195.28,188.64,5,0
434,Gas-Service,1.6.7,PROD,Running,51.03,79.96,162.69,216.78,331.08,1,0
435,Ahead-Service,1.4.9,DEV,Running,42.85,60.7,290.2,150.64,256.61,0,0
436,Someone-Service,1.5.0,QA,Running,20.32,22.55,306.05,46.0,347.03,2,0
437,Standard-Service,1.5.1,UAT,Success,70.89,82.83,129.9,217.57,333.7,4,0
438,Reflect-Service,1.9.1,UAT,Running,47.06,90.31,44.5,73.73,106.91,5,0
439,Fine-Service,1.2.7,DEV,Running,71.92,39.8,306.51,284.89,110.13,5,0
440,Enter-Service,1.0.5,QA,Success,65.07,62.64,324.52,238.53,186.15,4,0
441,Project-Service,1.4.9,DEV,Running,23.4,75.2,285.44,290.11,133.59,1,0
442,Two-Service,1.2.3,QA,Success,56.74,43.62,247.69,293.36,333.1,0,1
443,Pass-Service,1.4.2,PROD,Running,62.44,64.07,263.16,40.91,114.69,2,0
444,Movie-Service,1.8.2,QA,Success,51.28,48.69,299.94,265.27,110.93,5,0
445,Red-Service,1.6.6,UAT,Running,67.65,72.41,33.16,57.99,53.7,1,0
446,Also-Service,1.4.7,QA,Failed,85.81,46.83,316.56,278.48,254.66,2,0
447,Citizen-Service,1.5.3,QA,Running,84.74,25.47,366.79,287.11,209.32,4,0
448,Movement-Service,1.4.7,UAT,Failed,84.94,73.56,373.03,96.13,261.15,0,0
449,Minute-Service,1.4.4,QA,Running,88.71,69.99,42.06,38.11,237.43,5,0
450,Amount-Service,1.7.3,PROD,Failed,22.37,91.03,146.71,40.97,113.93,3,0
451,Offer-Service,1.3.4,QA,Running,66.53,28.66,290.27,277.44,298.9,4,0
452,Account-Service,1.8.9,PROD,Failed,57.34,52.95,137.77,115.63,329.44,2,0
453,Result-Service,1.1.3,UAT,Success,29.95,88.01,73.07,37.85,222.07,1,0
454,Garden-Service,1.1.8,DEV,Failed,85.45,29.03,256.2,120.92,106.68,4,0
455,Product-Service,1.1.8,PROD,Running,89.95,63.48,62.61,291.93,275.66,1,0
456,Control-Service,1.7.3,UAT,Success,23.87,59.96,81.21,269.45,263.68,3,0
457,Little-Service,1.6.3,DEV,Running,61.13,69.25,232.21,176.46,132.56,4,0
458,Arrive-Service,1.9.3,PROD,Success,47.17,94.23,190.56,31.12,98.31,1,0
459,Risk-Service,1.7.4,PROD,Running,48.97,31.11,121.61,201.75,129.84,2,0
460,Management-Service,1.7.7,QA,Running,66.45,23.21,75.14,137.8,211.45,2,0
461,Rest-Service,1.3.9,DEV,Success,39.69,75.38,353.95,273.42,83.6,1,0
462,Carry-Service,1.2.1,UAT,Running,51.88,70.42,151.18,278.85,106.77,0,1
463,Professor-Service,1.9.7,DEV,Success,24.11,37.55,395.17,255.15,58.26,3,0
464,Move-Service,1.2.2,QA,Success,33.49,63.67,290.04,89.22,279.81,5,0
465,Student-Service,1.7.0,PROD,Failed,64.15,46.86,249.41,245.58,253.31,4,0
466,Family-Service,1.5.5,UAT,Success,22.07,90.32,287.18,92.34,189.17,3,0
467,It-Service,1.0.0,DEV,Success,92.07,80.17,176.27,110.83,313.96,1,0
468,Some-Service,1.0.7,DEV,Running,41.6,99.09,141.75,84.12,338.97,3,0
469,Their-Service,1.4.6,DEV,Failed,57.39,57.59,270.51,229.95,306.23,2,0
470,Kid-Service,1.9.7,DEV,Running,22.29,48.56,290.71,163.43,40.67,0,0
471,Country-Service,1.6.6,DEV,Failed,66.55,39.48,305.45,48.89,256.9,1,0
472,Foreign-Service,1.6.8,UAT,Success,36.99,89.76,292.49,221.38,338.4,4,0
473,Produce-Service,1.3.3,UAT,Success,21.88,39.89,56.56,277.9,297.51,5,0
474,Success-Service,1.6.7,QA,Failed,85.72,74.13,181.5,164.96,345.95,3,0
475,None-Service,1.8.0,DEV,Failed,73.76,97.5,311.78,276.23,282.66,2,0
476,Father-Service,1.6.8,UAT,Failed,53.48,85.46,45.01,171.19,195.47,4,0
477,Nor-Service,1.2.9,UAT,Failed,61.51,94.11,284.06,111.35,322.68,5,0
478,Fight-Service,1.3.9,QA,Running,85.56,77.68,44.79,34.76,233.68,2,0
479,American-Service,1.9.4,DEV,Success,54.41,40.01,80.18,44.74,126.8,2,0
480,Sea-Service,1.7.5,DEV,Success,82.88,37.73,165.17,212.69,166.83,2,0
481,Both-Service,1.7.3,PROD,Running,89.83,25.27,161.67,139.26,86.69,3,0
482,Attention-Service,1.9.1,PROD,Success,34.44,30.22,121.77,230.06,243.42,4,0
483,In-Service,1.7.1,PROD,Success,32.79,98.84,282.84,42.94,226.98,5,0
484,Day-Service,1.9.3,PROD,Running,47.67,63.9,337.61,115.82,193.52,1,0
485,Shake-Service,1.9.0,DEV,Success,54.77,40.73,165.83,37.56,153.86,1,0
486,Least-Service,1.6.6,PROD,Running,31.78,89.69,291.03,96.78,196.42,0,0
487,Card-Service,1.9.9,PROD,Failed,29.54,26.35,97.99,266.2,204.95,5,0
488,Treat-Service,1.8.4,PROD,Failed,67.56,60.02,242.38,277.31,204.19,2,0
489,Hour-Service,1.2.5,PROD,Success,90.56,47.22,74.23,85.65,71.87,0,0
490,Value-Service,1.9.3,QA,Failed,31.7,84.39,256.66,190.71,221.45,1,0
491,Rate-Service,1.5.8,QA,Success,94.1,26.08,189.66,225.48,330.9,0,0
492,Decade-Service,1.7.1,QA,Failed,48.95,56.98,159.52,244.63,182.77,0,1
493,How-Service,1.4.4,PROD,Failed,70.78,80.26,111.94,100.68,340.21,2,0
494,Certain-Service,1.2.8,DEV,Success,95.5,52.09,60.55,88.88,124.5,1,0
495,Include-Service,1.8.6,QA,Success,44.83,39.23,241.15,114.91,268.04,1,0
496,Join-Service,1.3.6,QA,Success,27.46,47.18,241.22,159.94,280.09,2,0
497,Wide-Service,1.0.0,UAT,Running,95.28,86.73,346.76,75.71,162.45,5,0
498,Fund-Service,1.6.7,DEV,Running,50.67,77.66,281.29,153.49,79.7,2,0
499,Set-Service,1.8.5,QA,Success,50.51,56.83,386.61,127.23,310.32,0,0
500,Ask-Service,1.5.0,DEV,Running,98.3,85.39,199.84,102.09,50.45,1,0
501,There-Service,1.9.5,DEV,Failed,26.78,51.02,243.8,44.83,255.42,5,0
502,Although-Service,1.2.5,PROD,Running,87.06,86.87,283.19,36.42,263.72,1,0
503,Popular-Service,1.8.1,QA,Running,23.88,38.51,120.89,227.88,149.18,5,0
504,Fund-Service,1.0.1,PROD,Success,38.96,41.54,316.6,120.74,87.91,1,0
505,Cup-Service,1.3.4,UAT,Running,92.51,88.24,334.75,284.95,284.07,4,0
506,Able-Service,1.1.7,PROD,Running,44.69,39.39,213.02,42.09,187.55,0,1
507,Hit-Service,1.3.7,QA,Failed,52.81,65.17,96.47,108.73,175.82,2,0
508,Create-Service,1.8.5,QA,Success,83.49,31.04,114.54,179.58,113.12,2,0
509,Least-Service,1.8.3,PROD,Success,69.62,26.48,210.31,277.2,87.76,5,0
510,Even-Service,1.8.5,QA,Failed,48.75,72.85,280.88,190.22,124.24,1,0
511,Writer-Service,1.5.1,UAT,Failed,39.77,32.38,306.55,59.8,278.64,3,0
512,Message-Service,1.9.3,UAT,Failed,45.52,30.68,47.16,182.61,84.54,1,0
513,Friend-Service,1.2.7,QA,Failed,85.95,33.68,362.2,197.91,188.99,5,0
514,A-Service,1.7.2,QA,Failed,83.06,66.31,48.77,33.89,139.7,0,1
515,Chair-Service,1.6.1,QA,Running,42.38,41.32,387.7,270.02,172.86,1,0
516,Prove-Service,1.3.1,UAT,Success,31.74,95.46,325.38,296.13,276.28,2,0
517,In-Service,1.4.0,UAT,Success,39.8,65.19,314.57,283.54,211.63,5,0
518,Process-Service,1.6.9,UAT,Success,97.45,26.68,37.17,219.35,146.8,2,0
519,Woman-Service,1.1.7,PROD,Failed,62.34,21.59,189.96,75.54,296.21,3,0
520,Foot-Service,1.7.6,DEV,Failed,45.4,73.2,266.59,204.97,202.52,1,0
521,These-Service,1.8.0,UAT,Running,71.79,62.13,65.12,127.26,107.42,4,0
522,Dream-Service,1.4.6,QA,Running,85.1,85.35,376.48,85.39,187.57,3,0
523,Despite-Service,1.3.1,UAT,Failed,85.24,95.19,225.51,33.91,331.86,3,0
524,Friend-Service,1.6.5,PROD,Running,74.62,59.74,380.51,126.46,87.93,2,0
525,Including-Service,1.1.9,PROD,Failed,57.57,52.12,66.96,152.74,83.08,0,1
526,Nearly-Service,1.6.4,PROD,Success,96.78,90.67,273.34,86.16,269.51,4,0
527,Sit-Service,1.2.8,QA,Failed,47.93,71.9,39.44,155.05,85.63,1,0
528,Represent-Service,1.3.0,QA,Running,92.58,48.6,46.34,195.23,311.87,1,0
529,Face-Service,1.5.4,QA,Failed,53.9,77.13,51.07,87.31,54.53,5,0
530,Anything-Service,1.0.4,UAT,Running,35.51,32.05,328.77,115.2,301.01,5,0
531,Board-Service,1.6.6,DEV,Running,62.53,78.33,272.13,243.1,68.16,3,0
532,Idea-Service,1.1.6,QA,Failed,21.88,37.48,347.47,280.97,169.91,5,0
533,Institution-Service,1.5.3,PROD,Failed,29.65,89.95,366.71,271.15,105.05,1,0
534,Hard-Service,1.7.6,PROD,Success,79.67,50.56,296.11,230.38,262.52,5,0
535,Sell-Service,1.9.5,PROD,Running,62.5,94.98,210.8,86.62,175.4,1,0
536,Degree-Service,1.5.6,PROD,Success,78.27,27.47,150.86,157.55,107.98,0,1
537,Husband-Service,1.4.9,PROD,Success,93.94,82.86,238.44,144.65,260.38,3,0
538,Black-Service,1.7.0,UAT,Failed,70.6,95.58,149.21,113.87,195.01,0,0
539,Yeah-Service,1.8.7,UAT,Failed,29.86,40.97,200.95,290.02,332.01,5,0
540,Thought-Service,1.7.3,QA,Success,50.19,30.75,78.31,147.6,272.38,5,0
541,Important-Service,1.4.9,UAT,Success,32.39,56.21,20.62,163.46,244.05,0,1
542,Agreement-Service,1.0.6,PROD,Success,62.77,84.32,206.58,117.51,132.53,0,1
543,With-Service,1.2.6,UAT,Success,73.31,23.25,289.5,186.68,121.37,0,0
544,Other-Service,1.3.6,UAT,Success,92.41,37.44,85.14,117.07,42.08,4,0
545,Long-Service,1.8.9,DEV,Failed,80.14,94.21,141.45,206.01,62.45,5,0
546,According-Service,1.7.4,PROD,Failed,70.82,52.5,350.04,191.43,78.49,5,0
547,Method-Service,1.6.9,PROD,Success,53.77,92.49,311.27,275.65,327.29,3,0
548,Single-Service,1.2.0,UAT,Running,60.24,33.89,85.83,263.6,215.09,3,0
549,Serve-Service,1.8.6,QA,Failed,55.18,90.94,182.47,218.8,171.89,4,0
550,Identify-Service,1.4.8,PROD,Failed,79.43,71.31,173.71,58.15,165.17,3,0
551,Rest-Service,1.8.5,QA,Success,94.11,78.9,128.58,141.94,330.31,2,0
552,Consumer-Service,1.8.5,QA,Success,59.63,45.85,89.51,258.64,328.72,1,0
553,Attention-Service,1.6.7,PROD,Success,98.88,84.8,267.35,121.11,242.03,1,0
554,What-Service,1.2.1,QA,Failed,55.03,50.24,58.62,91.36,231.8,1,0
555,Hotel-Service,1.0.2,PROD,Running,38.26,67.36,270.32,87.13,288.93,4,0
556,Phone-Service,1.2.5,PROD,Running,54.96,33.71,269.2,281.31,123.91,5,0
557,Ground-Service,1.0.2,PROD,Running,99.32,30.92,137.99,65.05,311.6,4,0
558,Behind-Service,1.5.8,UAT,Running,21.59,94.68,286.25,228.7,179.49,0,0
559,End-Service,1.5.6,QA,Running,67.54,40.92,168.34,80.06,288.91,2,0
560,Daughter-Service,1.6.1,UAT,Success,83.29,79.13,322.82,114.78,163.45,4,0
561,Class-Service,1.2.4,QA,Running,33.62,29.88,394.86,223.14,177.37,4,0
562,Eye-Service,1.6.2,PROD,Success,93.88,53.16,196.28,106.92,300.38,3,0
563,Mr-Service,1.8.8,PROD,Success,77.1,45.19,149.15,109.99,187.34,5,0
564,Ready-Service,1.0.0,UAT,Running,24.18,77.95,37.41,49.26,171.15,5,0
565,Candidate-Service,1.0.5,QA,Failed,31.69,27.8,93.55,179.59,61.46,0,1
566,Her-Service,1.2.2,DEV,Success,21.19,61.21,334.53,185.56,348.08,1,0
567,All-Service,1.7.5,DEV,Success,62.87,73.96,95.0,265.89,342.95,3,0
568,Occur-Service,1.5.8,DEV,Running,74.15,73.19,339.24,183.45,123.15,4,0
569,Area-Service,1.6.0,UAT,Success,51.81,90.32,249.21,125.14,305.94,4,0
570,Message-Service,1.1.4,QA,Running,26.77,34.27,107.61,58.93,274.62,0,1
571,Another-Service,1.9.9,DEV,Running,56.28,41.95,250.73,289.98,200.32,3,0
572,Open-Service,1.7.4,DEV,Running,70.58,37.97,98.67,294.19,108.48,4,0
573,Director-Service,1.8.9,PROD,Running,34.1,88.18,276.44,82.22,224.42,2,0
574,Story-Service,1.0.0,QA,Failed,87.74,64.98,292.25,135.05,292.14,4,0
575,Eye-Service,1.9.2,DEV,Running,65.01,57.36,236.16,88.2,50.14,0,1
576,Nature-Service,1.9.3,DEV,Failed,70.99,51.55,97.2,40.17,304.85,1,0
577,System-Service,1.6.1,UAT,Failed,51.11,28.86,262.6,216.21,253.63,1,0
578,Foot-Service,1.2.7,DEV,Failed,64.75,82.41,247.08,250.42,191.87,3,0
579,Reduce-Service,1.5.0,QA,Success,96.13,38.86,324.38,202.69,257.41,1,0
580,It-Service,1.4.7,QA,Success,20.72,38.56,360.94,138.21,117.93,3,0
581,Somebody-Service,1.1.6,PROD,Failed,53.25,84.86,42.91,177.39,88.57,0,1
582,Discuss-Service,1.2.8,DEV,Success,57.89,28.78,206.18,161.68,182.22,3,0
583,Ability-Service,1.9.1,QA,Success,93.53,54.38,29.22,280.92,318.93,5,0
584,White-Service,1.5.4,QA,Running,35.94,42.41,80.1,211.59,217.02,2,0
585,Author-Service,1.2.3,QA,Success,65.25,89.68,68.07,153.84,295.31,5,0
586,Toward-Service,1.9.1,DEV,Running,75.21,93.86,151.15,267.13,238.95,3,0
587,Blood-Service,1.2.7,QA,Running,21.1,40.27,158.73,167.08,309.89,2,0
588,Exactly-Service,1.9.4,DEV,Failed,68.97,54.37,312.08,113.92,292.04,5,0
589,Learn-Service,1.9.1,UAT,Running,66.03,39.86,279.18,33.27,242.21,1,0
590,Charge-Service,1.7.7,QA,Running,76.02,41.2,261.63,278.88,226.5,4,0
591,Inside-Service,1.6.5,PROD,Success,45.02,97.01,56.42,194.05,82.69,5,0
592,Civil-Service,1.2.1,UAT,Success,40.11,86.03,295.47,101.56,85.83,0,0
593,Improve-Service,1.8.7,PROD,Running,46.2,98.24,368.72,207.42,279.95,2,0
594,Small-Service,1.5.5,UAT,Running,73.38,72.97,50.52,212.75,335.61,0,1
595,Eye-Service,1.3.1,UAT,Failed,95.89,42.85,223.68,91.42,198.75,0,0
596,Address-Service,1.4.1,UAT,Failed,31.23,68.06,84.84,70.66,294.5,0,1
597,Candidate-Service,1.3.9,PROD,Success,27.3,66.53,198.0,226.96,89.6,4,0
598,Wide-Service,1.6.8,DEV,Failed,90.26,24.6,172.52,212.46,159.02,1,0
599,Need-Service,1.6.7,DEV,Failed,67.55,25.11,265.11,81.53,167.98,3,0
600,Specific-Service,1.6.0,PROD,Running,79.75,33.1,89.24,115.74,264.03,0,1
601,Computer-Service,1.2.2,UAT,Success,24.58,60.16,263.43,144.31,161.04,0,0
602,Return-Service,1.5.0,UAT,Running,64.23,91.26,354.48,113.57,196.99,5,0
603,He-Service,1.7.4,DEV,Success,35.13,49.7,337.02,263.16,162.75,4,0
604,Choice-Service,1.8.2,UAT,Success,79.06,39.23,45.18,285.24,162.07,2,0
605,Today-Service,1.6.7,DEV,Failed,90.66,37.93,390.97,224.79,71.4,3,0
606,Budget-Service,1.5.9,DEV,Running,77.92,32.14,30.97,115.25,212.55,3,0
607,Physical-Service,1.6.5,UAT,Failed,40.41,63.26,319.22,83.9,256.9,1,0
608,Mrs-Service,1.3.1,UAT,Failed,60.46,90.03,120.98,257.89,85.44,3,0
609,Certainly-Service,1.7.6,QA,Running,42.72,53.55,284.15,103.08,303.52,5,0
